split,label,image_path,xmin,ymin,xmax,ymax,crop_path
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_142259_jpg.rf.f5b147de25b631d985bb99d39b5df5df.jpg,188,342,314,426,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_142259_jpg.rf.f5b147de25b631d985bb99d39b5df5df_178_336_324_432.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165845_jpg.rf.50454a2de52112f8d3cf4b7dead0efc0.jpg,140,224,361,350,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_165845_jpg.rf.50454a2de52112f8d3cf4b7dead0efc0_123_214_378_360.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165845_jpg.rf.a8f356a75422275bc569689b51569d32.jpg,153,224,374,350,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_165845_jpg.rf.a8f356a75422275bc569689b51569d32_136_214_391_360.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165845_jpg.rf.edec2c7df7cabb0e93b4adee6f7b2c8a.jpg,140,224,361,350,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_165845_jpg.rf.edec2c7df7cabb0e93b4adee6f7b2c8a_123_214_378_360.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165848_jpg.rf.4016cf2a934e397ad11cc3bfc38b53ee.jpg,20,305,224,412,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_165848_jpg.rf.4016cf2a934e397ad11cc3bfc38b53ee_4_297_240_420.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165848_jpg.rf.9a25eb3c41dcae10d56f6842667cda3f.jpg,290,305,494,412,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_165848_jpg.rf.9a25eb3c41dcae10d56f6842667cda3f_274_297_510_420.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165848_jpg.rf.c61f4dc35e96768189bb8f58b84642e2.jpg,290,305,494,412,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_165848_jpg.rf.c61f4dc35e96768189bb8f58b84642e2_274_297_510_420.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165853_jpg.rf.3149e34d176b3571f0f9b84008689dea.jpg,133,147,369,279,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_165853_jpg.rf.3149e34d176b3571f0f9b84008689dea_115_137_387_289.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165853_jpg.rf.ba01c27819a7237b56b7b7538e060719.jpg,146,147,382,279,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_165853_jpg.rf.ba01c27819a7237b56b7b7538e060719_128_137_400_289.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165853_jpg.rf.c58fda535ae688550598131907fd95e6.jpg,146,147,382,279,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_165853_jpg.rf.c58fda535ae688550598131907fd95e6_128_137_400_289.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165920_jpg.rf.769266dc683f1783ea4f71e7e46bf1ba.jpg,142,193,310,295,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_165920_jpg.rf.769266dc683f1783ea4f71e7e46bf1ba_129_185_323_303.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165920_jpg.rf.cf5b08ad8567852c9f824042276bcbcc.jpg,142,193,310,295,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_165920_jpg.rf.cf5b08ad8567852c9f824042276bcbcc_129_185_323_303.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165920_jpg.rf.dbc07add9b884ae3ec96a36683ce98c5.jpg,142,193,310,295,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_165920_jpg.rf.dbc07add9b884ae3ec96a36683ce98c5_129_185_323_303.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165923_jpg.rf.3b13e9167c089ecb8cd7618330da413a.jpg,58,116,234,202,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_165923_jpg.rf.3b13e9167c089ecb8cd7618330da413a_44_110_248_208.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165923_jpg.rf.a0490b952b0d9d37c08301d629a62aa6.jpg,58,116,234,202,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_165923_jpg.rf.a0490b952b0d9d37c08301d629a62aa6_44_110_248_208.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165923_jpg.rf.f3daf307a86203df07c9cc2416a5112f.jpg,280,116,456,202,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_165923_jpg.rf.f3daf307a86203df07c9cc2416a5112f_266_110_470_208.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165942_jpg.rf.2b299e1f5b65d0377724cf5224ae18b0.jpg,228,123,431,217,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_165942_jpg.rf.2b299e1f5b65d0377724cf5224ae18b0_212_116_447_224.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165942_jpg.rf.583933f7995f15d37173c557a1ac5fc8.jpg,83,123,286,217,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_165942_jpg.rf.583933f7995f15d37173c557a1ac5fc8_67_116_302_224.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165942_jpg.rf.e83ebf0e05a9559247a75fc61be875de.jpg,228,123,431,217,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_165942_jpg.rf.e83ebf0e05a9559247a75fc61be875de_212_116_447_224.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165946_jpg.rf.1a220c44ac47661dce4e1cca3f4b7b74.jpg,47,189,206,262,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_165946_jpg.rf.1a220c44ac47661dce4e1cca3f4b7b74_35_184_218_267.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165946_jpg.rf.423c64f6ed3c76fd7a488816b1a9f264.jpg,47,189,206,262,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_165946_jpg.rf.423c64f6ed3c76fd7a488816b1a9f264_35_184_218_267.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_165946_jpg.rf.e68a17ca6354affc56b9aaadb5518c40.jpg,47,189,206,262,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_165946_jpg.rf.e68a17ca6354affc56b9aaadb5518c40_35_184_218_267.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170004_1_jpg.rf.4cb9feb67f6bd6d2b81b595601d1c6d5.jpg,93,159,167,203,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_170004_1_jpg.rf.4cb9feb67f6bd6d2b81b595601d1c6d5_88_156_172_206.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170004_1_jpg.rf.57e214c2511dbd7d2fcfb0b13e09332b.jpg,93,159,167,203,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_170004_1_jpg.rf.57e214c2511dbd7d2fcfb0b13e09332b_88_156_172_206.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170004_1_jpg.rf.eb567c5843a81649412191f41460ca62.jpg,348,159,422,203,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_170004_1_jpg.rf.eb567c5843a81649412191f41460ca62_343_156_427_206.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170004_jpg.rf.49d7c06eadb024109d9f7bbdba1cf133.jpg,342,153,431,202,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_170004_jpg.rf.49d7c06eadb024109d9f7bbdba1cf133_335_150_438_205.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170004_jpg.rf.5507dc004643d56bfcbebcd5b1e0050c.jpg,342,153,431,202,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_170004_jpg.rf.5507dc004643d56bfcbebcd5b1e0050c_335_150_438_205.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170004_jpg.rf.a649e05cce7a2bf2d04788c869fb08db.jpg,342,153,431,202,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_170004_jpg.rf.a649e05cce7a2bf2d04788c869fb08db_335_150_438_205.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170012_jpg.rf.74c3ecf9119418145d8aa83cc4f823ae.jpg,107,263,196,302,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_170012_jpg.rf.74c3ecf9119418145d8aa83cc4f823ae_100_260_203_305.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170012_jpg.rf.a13b5e836b6ce3646c6269b72d533948.jpg,107,263,196,302,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_170012_jpg.rf.a13b5e836b6ce3646c6269b72d533948_100_260_203_305.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170012_jpg.rf.f174bf4769a4b9c11a4302f354ebe29d.jpg,318,263,407,302,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251201_170012_jpg.rf.f174bf4769a4b9c11a4302f354ebe29d_311_260_414_305.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170029_jpg.rf.89566af1b0ccd9ec86048aab8fe55b6b.jpg,278,169,347,209,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_170029_jpg.rf.89566af1b0ccd9ec86048aab8fe55b6b_273_166_352_212.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170029_jpg.rf.b8ffce92441e3b693a4122eb66efd996.jpg,278,169,347,209,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_170029_jpg.rf.b8ffce92441e3b693a4122eb66efd996_273_166_352_212.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170029_jpg.rf.f30b0f51a50f3958f1ed86f7ceae092b.jpg,167,169,236,209,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_170029_jpg.rf.f30b0f51a50f3958f1ed86f7ceae092b_162_166_241_212.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170035_jpg.rf.3e018ad5d8b3de8891379949fc38190e.jpg,191,157,264,198,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_170035_jpg.rf.3e018ad5d8b3de8891379949fc38190e_186_154_269_201.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170035_jpg.rf.f222757062d92e76348f56291605d96e.jpg,250,157,323,198,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_170035_jpg.rf.f222757062d92e76348f56291605d96e_245_154_328_201.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170035_jpg.rf.ff99fb03542844ec4974c613f0c261f7.jpg,191,157,264,198,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_170035_jpg.rf.ff99fb03542844ec4974c613f0c261f7_186_154_269_201.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170040_jpg.rf.73763d1c9602f7f293bfe5161e23f6c1.jpg,343,184,408,231,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_170040_jpg.rf.73763d1c9602f7f293bfe5161e23f6c1_338_181_413_234.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170040_jpg.rf.bf4dafc1a1010be8a7dabc0204fe2d73.jpg,343,184,408,231,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_170040_jpg.rf.bf4dafc1a1010be8a7dabc0204fe2d73_338_181_413_234.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251201_170040_jpg.rf.ef729d0ef36b5174e0fe548f75bc1dce.jpg,106,184,171,231,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251201_170040_jpg.rf.ef729d0ef36b5174e0fe548f75bc1dce_101_181_176_234.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150835_jpg.rf.16241414764a7dd7fe51dcef41d62162.jpg,165,151,383,240,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150835_jpg.rf.16241414764a7dd7fe51dcef41d62162_148_144_400_247.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150835_jpg.rf.3ce0f267b980c602482f3ce9cc35da21.jpg,165,151,383,240,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150835_jpg.rf.3ce0f267b980c602482f3ce9cc35da21_148_144_400_247.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150835_jpg.rf.418f8ed0ac5f991eff4b4ea5d318bebd.jpg,165,151,383,240,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150835_jpg.rf.418f8ed0ac5f991eff4b4ea5d318bebd_148_144_400_247.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150841_jpg.rf.101bdd2d471c86b6889d3e168b5f6f64.jpg,153,173,408,266,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150841_jpg.rf.101bdd2d471c86b6889d3e168b5f6f64_133_166_428_273.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150841_jpg.rf.2a4236bbe3745431f6cbb0c9d8bc0afa.jpg,153,173,408,266,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150841_jpg.rf.2a4236bbe3745431f6cbb0c9d8bc0afa_133_166_428_273.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150841_jpg.rf.3443a9b674eeb361ae67bee5f31dbed0.jpg,153,173,408,266,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150841_jpg.rf.3443a9b674eeb361ae67bee5f31dbed0_133_166_428_273.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150844_jpg.rf.0022030440a3266eb066aa83594235e6.jpg,124,147,383,253,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150844_jpg.rf.0022030440a3266eb066aa83594235e6_104_139_403_261.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150844_jpg.rf.5e398d7351aa0a5fcf8adb8b434d3be1.jpg,124,147,383,253,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150844_jpg.rf.5e398d7351aa0a5fcf8adb8b434d3be1_104_139_403_261.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150844_jpg.rf.e8b4bda4d223ad08babcb804e9667f84.jpg,124,147,383,253,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150844_jpg.rf.e8b4bda4d223ad08babcb804e9667f84_104_139_403_261.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150846_jpg.rf.51aaa37fe3910e084cdfa20ae82e95e3.jpg,164,149,421,251,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150846_jpg.rf.51aaa37fe3910e084cdfa20ae82e95e3_144_141_441_259.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150846_jpg.rf.90ac5573798b56758396fa80828fb1fb.jpg,94,149,351,251,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150846_jpg.rf.90ac5573798b56758396fa80828fb1fb_74_141_371_259.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150846_jpg.rf.dcb5e2922c0ef006d157c28c5c87260f.jpg,164,149,421,251,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150846_jpg.rf.dcb5e2922c0ef006d157c28c5c87260f_144_141_441_259.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150853_jpg.rf.419be4771181d9d53d267668c543933a.jpg,172,188,410,285,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150853_jpg.rf.419be4771181d9d53d267668c543933a_153_181_429_292.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150853_jpg.rf.d8a89767870cb3c6ffcfce5eef1c268e.jpg,104,188,342,285,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150853_jpg.rf.d8a89767870cb3c6ffcfce5eef1c268e_85_181_361_292.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150853_jpg.rf.df0d1a35ef3487edefc5d72d9335d243.jpg,172,188,410,285,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150853_jpg.rf.df0d1a35ef3487edefc5d72d9335d243_153_181_429_292.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150859_jpg.rf.054cd3cdb287601781e504051e8d855c.jpg,187,237,402,321,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150859_jpg.rf.054cd3cdb287601781e504051e8d855c_170_231_419_327.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150859_jpg.rf.58f2714ba8156f64b80df3c36575c38c.jpg,187,237,402,321,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150859_jpg.rf.58f2714ba8156f64b80df3c36575c38c_170_231_419_327.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150859_jpg.rf.a8c4ff10f2f251c9b6fb2c493db308c2.jpg,187,237,402,321,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150859_jpg.rf.a8c4ff10f2f251c9b6fb2c493db308c2_170_231_419_327.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150907_jpg.rf.67f00b3d87091e15eed3a6c49f43e0cc.jpg,87,200,378,311,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150907_jpg.rf.67f00b3d87091e15eed3a6c49f43e0cc_64_192_401_319.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150907_jpg.rf.a7c2847d0a27dbc99308237800b9da65.jpg,136,200,427,311,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150907_jpg.rf.a7c2847d0a27dbc99308237800b9da65_113_192_450_319.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150907_jpg.rf.aa52a5e6a53659e347a177e9610036c6.jpg,136,200,427,311,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150907_jpg.rf.aa52a5e6a53659e347a177e9610036c6_113_192_450_319.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150914_jpg.rf.134624cb3bad29551e3cdb8559edb4c0.jpg,149,176,394,277,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150914_jpg.rf.134624cb3bad29551e3cdb8559edb4c0_130_168_413_285.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150914_jpg.rf.3ea7355ea497c04f9c512227c3ef09d9.jpg,149,176,394,277,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150914_jpg.rf.3ea7355ea497c04f9c512227c3ef09d9_130_168_413_285.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_150914_jpg.rf.720eade5d025e9ccb12920225965c78b.jpg,121,176,366,277,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_150914_jpg.rf.720eade5d025e9ccb12920225965c78b_102_168_385_285.jpg
